label,websocket,wasm,hash_function,webworkers,messageloop_load,postmessage_load,parallel_functions
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1800185,0,0
benign,0,0,0,0,69381,0,0
benign,0,0,0,0,1989180,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,5876600,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,98478,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,355440,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,435288,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,3912683,0,0
benign,0,0,0,0,71385,0,0
benign,0,0,0,0,1345690,0,0
benign,0,0,0,0,4430866,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3424616,0,0
benign,0,0,0,0,309887,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,9740825,0,0
benign,0,0,0,0,5405269,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,637385,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,3351525,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2561744,0,0
benign,0,0,0,0,485006,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,6308056,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1420880,0,0
benign,0,0,0,0,480126,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,959164,0,0
benign,0,0,0,0,6382182,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3684228,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1307038,0,0
benign,0,0,0,0,1759273,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,8038412,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,4735891,43584,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,13513722,239443,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,143163,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4504897,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1851068,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,6695854,0,0
benign,0,0,0,1,3150182,0,0
benign,1,0,0,0,8090616,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,7878924,0,0
benign,0,0,0,0,2112610,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,766435,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5749165,0,0
benign,1,0,0,0,1283583,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1808315,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5939978,0,0
benign,0,0,0,0,878269,0,0
benign,1,0,0,0,7150434,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,7793635,0,0
benign,0,0,0,0,627842,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2104310,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,1887576,0,0
benign,0,0,0,0,2526106,0,0
benign,0,0,0,0,184182,0,0
benign,0,0,0,0,3526177,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,301287,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1946347,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,1,10444184,8743820,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,233229,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2517201,0,0
benign,0,0,0,0,2372078,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,19483402,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4861002,0,0
benign,0,0,0,0,2641857,0,0
benign,0,0,0,0,3150550,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,4180152,0,0
benign,0,0,0,0,7498482,0,0
benign,0,0,0,0,123047,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,6053530,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4578,0,0
benign,0,0,0,1,13878265,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,2418184,0,0
benign,0,0,0,0,265096,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1844530,0,0
benign,0,0,0,0,7945332,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,9534349,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,8430166,0,0
benign,0,0,0,0,953938,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,8104536,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,42556,0,0
benign,0,0,0,0,1979175,0,0
benign,0,0,0,0,6385336,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,21976094,0,0
benign,0,0,0,0,3239665,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,570202,0,0
benign,0,0,0,0,3246162,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,9314758,0,0
benign,0,0,0,0,242532,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,813496,0,0
benign,0,0,0,0,2629556,0,0
benign,1,0,0,0,16389996,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,13213275,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1371103,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,2836361,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1254711,0,0
benign,0,0,0,0,1979990,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4326407,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,2616180,0,0
benign,0,0,0,1,1514040,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,6920729,0,0
benign,0,0,0,0,8676354,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,5342133,0,0
benign,0,0,0,1,1657686,0,0
benign,0,0,0,0,705939,0,0
benign,1,0,0,0,4360496,0,0
benign,0,0,0,0,0,0,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4290860,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,289615,0,0
benign,0,0,0,0,2441820,0,0
benign,0,0,0,0,12509305,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,4,12428545,8729837,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,27895,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,13649,0,0
benign,0,0,0,0,2773024,0,0
benign,0,0,0,0,1725307,0,0
benign,0,0,0,3,4091488,733923,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,795167,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,6658526,0,0
benign,0,0,0,0,4116213,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,40721,0,0
benign,0,0,0,2,21262855,2989912,1
benign,0,0,0,0,4650229,0,0
benign,0,0,0,0,6160665,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2208510,0,0
benign,0,0,0,0,1079538,0,0
benign,0,0,0,0,312586,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,81460,0,0
benign,0,0,0,0,4259125,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3720784,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,2,13098390,637273,1
benign,0,0,0,0,3049251,0,0
benign,0,0,0,0,1554674,0,0
benign,0,0,0,0,7121579,0,0
benign,0,0,0,0,2699384,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,32186973,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1590198,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,7902792,0,0
benign,0,0,0,0,492356,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,22055090,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,19447311,0,0
benign,0,0,0,0,6917485,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,8038,0,0
benign,0,0,0,0,118036,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,789454,0,0
benign,0,0,0,0,77238,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,286195,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,16012611,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,18226528,0,0
benign,0,0,0,0,3183489,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,11391531,0,0
benign,0,0,0,0,5645927,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,4733215,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2014969,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1841046,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,26747,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,310283,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4840534,0,0
benign,0,0,0,0,2090135,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2592442,0,0
benign,0,0,0,0,1463707,0,0
benign,0,0,0,0,2044981,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,8889801,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,3753328,129839,0
benign,0,0,0,0,309492,0,0
benign,0,0,0,0,1859790,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,265260,0,0
benign,0,0,0,0,400656,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5925125,0,0
benign,0,0,0,0,8577488,0,0
benign,0,0,0,0,3744680,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3736445,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1471374,0,0
benign,0,0,0,0,3431501,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,9440615,0,0
benign,1,0,0,0,3841446,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,4237045,829839,1
benign,0,0,0,0,4223228,0,0
benign,0,0,0,0,200185,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,41964,0,0
benign,0,0,0,0,606571,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2059187,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2011579,0,0
benign,0,0,0,0,2252500,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,8,11139280,3657928,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,20111253,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,981032,0,0
benign,0,0,0,0,2503966,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,869240,0,0
benign,0,0,0,0,3140784,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2858403,0,0
benign,0,0,0,3,13966350,878298,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,11503280,0,0
benign,0,0,0,0,2557383,0,0
benign,0,0,0,0,8202270,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,227075,0,0
benign,0,0,0,1,1516321,0,0
benign,0,0,0,0,642144,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,10823714,0,0
benign,0,0,0,0,11668810,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,282475,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2311238,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,4,20087255,5466543,1
benign,0,0,0,0,597674,0,0
benign,0,0,0,0,865094,0,0
benign,0,0,0,0,3350810,0,0
benign,0,0,0,0,6945124,0,0
benign,1,0,0,0,468215,0,0
benign,0,0,0,0,8185125,0,0
benign,0,0,0,0,4838639,0,0
benign,0,0,0,0,4244729,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,2,17313586,554675,0
benign,0,0,0,0,256539,0,0
benign,0,0,0,0,2662291,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,3,16568866,453566,1
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,221397,0,0
benign,0,0,0,0,6809346,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2795728,0,0
benign,0,0,0,0,2122404,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,7291949,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,789103,0,0
benign,0,0,0,0,914201,0,0
benign,0,0,0,0,2244834,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3860627,0,0
benign,1,0,0,0,11032626,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,560617,0,0
benign,0,0,0,2,15616879,348765,0
benign,1,0,0,0,20915659,0,0
benign,0,0,0,0,938695,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,64155,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,13310408,0,0
benign,0,0,0,0,1346744,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5088470,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,2170038,0,0
benign,0,0,0,0,592724,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,1,8462536,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2650301,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,7790,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,7475869,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3080602,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,7005697,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3192089,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1370833,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,6849221,0,0
benign,0,0,0,0,2808117,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1985332,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1126444,0,0
benign,0,0,0,1,4013547,53324,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,227053,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,15657,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,13102,0,0
benign,0,0,0,0,498894,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,658743,0,0
benign,0,0,0,0,2349130,0,0
benign,0,0,0,1,9378854,76564,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,329031,0,0
benign,0,0,0,0,4474,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,458505,0,0
benign,0,0,0,0,227046,0,0
benign,0,0,0,0,77387,0,0
benign,0,0,0,0,10382,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,10598282,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,5046395,0,0
benign,0,0,0,0,5576445,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5952,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3123809,0,0
benign,0,0,0,0,1218981,0,0
benign,0,0,0,0,4967652,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3901826,0,0
benign,0,0,0,0,1585123,0,0
benign,1,0,0,0,3343158,0,0
benign,0,0,0,0,1117062,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1048335,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,2096218,0,0
benign,0,0,0,0,3455735,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,307171,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,4530113,0,0
benign,0,0,0,0,2255765,0,0
benign,0,0,0,0,3366940,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,1,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5457181,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3279148,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4415736,0,0
benign,0,0,0,0,14215275,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3089268,0,0
benign,0,0,0,0,1405489,0,0
benign,0,0,0,0,6521756,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,3015621,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,6523724,0,0
benign,0,0,0,1,1553898,0,0
benign,0,0,0,0,432904,0,0
benign,1,0,0,0,7161611,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,1466545,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4592762,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,4971877,0,0
benign,0,0,0,0,1537576,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,5887691,0,0
benign,0,0,0,0,0,0,0
benign,0,0,0,0,303453,0,0
benign,0,0,0,0,5776118,0,0
benign,0,0,0,0,2336381,0,0
benign,0,0,0,0,205757,0,0
benign,0,0,0,0,5393099,0,0
benign,0,0,0,0,309859,0,0
benign,1,0,0,0,9930929,0,0
benign,0,0,0,0,0,0,0
